"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Rosbach vor der Höhe","Rosbach vor der Hohe","50.2986","8.7006","Germany","DE","DEU","Hesse","","13110","1276636774"
"Barsbüttel","Barsbuttel","53.5689","10.1711","Germany","DE","DEU","Hamburg","","13096","1276921067"
"Hungen","Hungen","50.4667","8.9000","Germany","DE","DEU","Hesse","","13073","1276067778"
"Scheeßel","Scheessel","53.1706","9.4831","Germany","DE","DEU","Lower Saxony","","13065","1276647577"
"Hadamar","Hadamar","50.4500","8.0500","Germany","DE","DEU","Hesse","","13042","1276022783"
"Rödental","Rodental","50.2833","11.0667","Germany","DE","DEU","Bavaria","","13033","1276302053"
"Linnich","Linnich","50.9789","6.2678","Germany","DE","DEU","North Rhine-Westphalia","","13015","1276427998"
"Bohmte","Bohmte","52.3667","8.3167","Germany","DE","DEU","Lower Saxony","","13013","1276943763"
"Wasserburg am Inn","Wasserburg am Inn","48.0617","12.2333","Germany","DE","DEU","Bavaria","","13004","1276900487"
"Neunkirchen","Neunkirchen","50.7997","8.0000","Germany","DE","DEU","North Rhine-Westphalia","","13000","1276694320"
"Schleiden","Schleiden","50.5331","6.4667","Germany","DE","DEU","North Rhine-Westphalia","","12977","1276198974"
"Roding","Roding","49.2000","12.5167","Germany","DE","DEU","Bavaria","","12972","1276027598"
"Wickede","Wickede","51.4964","7.8658","Germany","DE","DEU","North Rhine-Westphalia","","12967","1276828839"
"Wächtersbach","Wachtersbach","50.2547","9.2919","Germany","DE","DEU","Hesse","","12948","1276414935"
"Möckern","Mockern","52.1406","11.9525","Germany","DE","DEU","Saxony-Anhalt","","12918","1276562892"
"Besigheim","Besigheim","48.9983","9.1417","Germany","DE","DEU","Baden-Württemberg","","12909","1276386454"
"Quierschied","Quierschied","49.3167","7.0333","Germany","DE","DEU","Saarland","","12907","1276003316"
"Roßdorf","Rossdorf","49.8500","8.7500","Germany","DE","DEU","Hesse","","12898","1276485958"
"Wadersloh","Wadersloh","51.7386","8.2514","Germany","DE","DEU","North Rhine-Westphalia","","12863","1276176692"
"Fuldatal","Fuldatal","51.3833","9.5500","Germany","DE","DEU","Hesse","","12837","1276357406"
"Herzberg am Harz","Herzberg am Harz","51.6575","10.3411","Germany","DE","DEU","Lower Saxony","","12829","1276001736"
"Bad Urach","Bad Urach","48.4931","9.3986","Germany","DE","DEU","Baden-Württemberg","","12812","1276416917"
"Spiesen-Elversberg","Spiesen-Elversberg","49.3167","7.1333","Germany","DE","DEU","Saarland","","12797","1276068112"
"Peißenberg","Peissenberg","47.7950","11.0603","Germany","DE","DEU","Bavaria","","12781","1276277124"
"Twistringen","Twistringen","52.8000","8.6500","Germany","DE","DEU","Lower Saxony","","12779","1276091874"
"Kaufungen","Kaufungen","51.2811","9.6186","Germany","DE","DEU","Hesse","","12764","1276899210"
"Wietmarschen","Wietmarschen","52.5333","7.1333","Germany","DE","DEU","Lower Saxony","","12742","1276669327"
"Gärtringen","Gartringen","48.6408","8.9006","Germany","DE","DEU","Baden-Württemberg","","12731","1276667329"
"Sulz am Neckar","Sulz am Neckar","48.3628","8.6317","Germany","DE","DEU","Baden-Württemberg","","12724","1276239131"
"Kirchheim bei München","Kirchheim bei Munchen","48.1833","11.7500","Germany","DE","DEU","Bavaria","","12714","1276864694"
"Altenstadt","Altenstadt","50.2856","8.9450","Germany","DE","DEU","Hesse","","12689","1276344597"
"Feuchtwangen","Feuchtwangen","49.1667","10.3167","Germany","DE","DEU","Bavaria","","12683","1276691065"
"Hersbruck","Hersbruck","49.5081","11.4328","Germany","DE","DEU","Bavaria","","12681","1276272170"
"Winterberg","Winterberg","51.2000","8.5167","Germany","DE","DEU","North Rhine-Westphalia","","12671","1276682144"
"Bad Abbach","Bad Abbach","48.9333","12.0500","Germany","DE","DEU","Bavaria","","12666","1276008199"
"Blaubeuren","Blaubeuren","48.4119","9.7850","Germany","DE","DEU","Baden-Württemberg","","12665","1276939647"
"Tamm","Tamm","48.9167","9.1167","Germany","DE","DEU","Baden-Württemberg","","12658","1276203630"
"Waltershausen","Waltershausen","50.8975","10.5558","Germany","DE","DEU","Thuringia","","12650","1276892683"
"Alpen","Alpen","51.5750","6.5125","Germany","DE","DEU","North Rhine-Westphalia","","12649","1276474767"
"Schongau","Schongau","47.8167","10.9000","Germany","DE","DEU","Bavaria","","12648","1276690057"
"Bad Windsheim","Bad Windsheim","49.5000","10.4167","Germany","DE","DEU","Bavaria","","12643","1276120612"
"Steinheim","Steinheim","51.8658","9.0944","Germany","DE","DEU","North Rhine-Westphalia","","12612","1276434002"
"Jüterbog","Juterbog","51.9933","13.0728","Germany","DE","DEU","Brandenburg","","12612","1276769458"
"Bretzfeld","Bretzfeld","49.1833","9.4333","Germany","DE","DEU","Baden-Württemberg","","12608","1276507113"
"Brunsbüttel","Brunsbuttel","53.8964","9.1386","Germany","DE","DEU","Schleswig-Holstein","","12603","1276581579"
"Hessisch Lichtenau","Hessisch Lichtenau","51.2000","9.7167","Germany","DE","DEU","Hesse","","12598","1276002742"
"New Germany","New Germany","-29.8000","30.8833","South Africa","ZA","ZAF","KwaZulu-Natal","","12592","1710344867"
"Dossenheim","Dossenheim","49.4500","8.6667","Germany","DE","DEU","Baden-Württemberg","","12592","1276116472"
"Vilsbiburg","Vilsbiburg","48.4500","12.3500","Germany","DE","DEU","Bavaria","","12584","1276843205"
"Niefern-Öschelbronn","Niefern-Oschelbronn","48.9164","8.7842","Germany","DE","DEU","Baden-Württemberg","","12562","1276349542"
"Hirschaid","Hirschaid","49.8167","10.9833","Germany","DE","DEU","Bavaria","","12543","1276140159"
"Emstek","Emstek","52.8167","8.1500","Germany","DE","DEU","Lower Saxony","","12535","1276929642"
"Röthenbach an der Pegnitz","Rothenbach an der Pegnitz","49.4847","11.2475","Germany","DE","DEU","Bavaria","","12531","1276836579"
"Preußisch Oldendorf","Preussisch Oldendorf","52.2833","8.5000","Germany","DE","DEU","North Rhine-Westphalia","","12531","1276631008"
"Ladenburg","Ladenburg","49.4667","8.6167","Germany","DE","DEU","Baden-Württemberg","","12517","1276610621"
"Zella-Mehlis","Zella-Mehlis","50.6597","10.6669","Germany","DE","DEU","Thuringia","","12514","1276496702"
"Gladenbach","Gladenbach","50.7681","8.5828","Germany","DE","DEU","Hesse","","12513","1276762551"
"Edemissen","Edemissen","52.3833","10.2667","Germany","DE","DEU","Lower Saxony","","12506","1276000727"
"Neuenburg am Rhein","Neuenburg am Rhein","47.8147","7.5619","Germany","DE","DEU","Baden-Württemberg","","12482","1276286003"
"Bad Sassendorf","Bad Sassendorf","51.5831","8.1667","Germany","DE","DEU","North Rhine-Westphalia","","12451","1276292004"
"Graben-Neudorf","Graben-Neudorf","49.1592","8.4894","Germany","DE","DEU","Baden-Württemberg","","12451","1276955602"
"Velten","Velten","52.6833","13.1833","Germany","DE","DEU","Brandenburg","","12424","1276342323"
"Gaildorf","Gaildorf","49.0000","9.7667","Germany","DE","DEU","Baden-Württemberg","","12408","1276657591"
"Hagenow","Hagenow","53.4167","11.1833","Germany","DE","DEU","Mecklenburg-Western Pomerania","","12399","1276783883"
"Titisee-Neustadt","Titisee-Neustadt","47.9122","8.2147","Germany","DE","DEU","Baden-Württemberg","","12390","1276001947"
"Ebersberg","Ebersberg","48.0833","11.9667","Germany","DE","DEU","Bavaria","minor","12386","1276452047"
"Issum","Issum","51.5389","6.4236","Germany","DE","DEU","North Rhine-Westphalia","","12364","1276091414"
"Bad Freienwalde","Bad Freienwalde","52.7856","14.0325","Germany","DE","DEU","Brandenburg","","12360","1276111750"
"Essenbach","Essenbach","48.6167","12.2167","Germany","DE","DEU","Bavaria","","12358","1276545666"
"Gaimersheim","Gaimersheim","48.8167","11.3667","Germany","DE","DEU","Bavaria","","12352","1276719449"
"Jork","Jork","53.5344","9.6817","Germany","DE","DEU","Lower Saxony","","12344","1276599000"
"Bad Fallingbostel","Bad Fallingbostel","52.8675","9.6967","Germany","DE","DEU","Lower Saxony","minor","12340","1276618111"
"Enkesen","Enkesen","51.4667","7.9667","Germany","DE","DEU","North Rhine-Westphalia","","12326","1276726975"
"Anklam","Anklam","53.8500","13.6833","Germany","DE","DEU","Mecklenburg-Western Pomerania","","12312","1276192154"
"Wernau","Wernau","48.6886","9.4222","Germany","DE","DEU","Baden-Württemberg","","12306","1276040712"
"Frohburg","Frohburg","51.0561","12.5550","Germany","DE","DEU","Saxony","","12305","1276859230"
"Teningen","Teningen","48.1269","7.8103","Germany","DE","DEU","Baden-Württemberg","","12281","1276711820"
"Burladingen","Burladingen","48.2903","9.1094","Germany","DE","DEU","Baden-Württemberg","","12273","1276159850"
"Ludwigslust","Ludwigslust","53.3244","11.4972","Germany","DE","DEU","Mecklenburg-Western Pomerania","","12270","1276582763"
"Dinkelsbühl","Dinkelsbuhl","49.0708","10.3194","Germany","DE","DEU","Bavaria","","12267","1276514661"
"Neuhausen auf den Fildern","Neuhausen auf den Fildern","48.6844","9.2744","Germany","DE","DEU","Baden-Württemberg","","12258","1276361118"
"Laichingen","Laichingen","48.4897","9.6861","Germany","DE","DEU","Baden-Württemberg","","12250","1276291281"
"Nordstemmen","Nordstemmen","52.1667","9.7667","Germany","DE","DEU","Lower Saxony","","12238","1276522767"
"Linkenheim-Hochstetten","Linkenheim-Hochstetten","49.1261","8.4100","Germany","DE","DEU","Baden-Württemberg","","12238","1276585901"
"Zetel","Zetel","53.4197","7.9742","Germany","DE","DEU","Lower Saxony","","12233","1276995932"
"Steinheim am der Murr","Steinheim am der Murr","48.9667","9.2833","Germany","DE","DEU","Baden-Württemberg","","12228","1276793728"
"Apen","Apen","53.2214","7.8097","Germany","DE","DEU","Lower Saxony","","12226","1276951356"
"Maxhütte-Haidhof","Maxhutte-Haidhof","49.2000","12.1000","Germany","DE","DEU","Bavaria","","12225","1276703973"
"Haaren","Haaren","50.7956","6.1269","Germany","DE","DEU","North Rhine-Westphalia","","12216","1276965294"
"Oftersheim","Oftersheim","49.3706","8.5847","Germany","DE","DEU","Baden-Württemberg","","12183","1276500222"
"Osterhofen","Osterhofen","48.7019","13.0200","Germany","DE","DEU","Bavaria","","12171","1276874172"
"Tholey","Tholey","49.4667","7.0333","Germany","DE","DEU","Saarland","","12160","1276082414"
"Rielasingen-Worblingen","Rielasingen-Worblingen","47.7314","8.8386","Germany","DE","DEU","Baden-Württemberg","","12147","1276133236"
"Havixbeck","Havixbeck","51.8111","7.4167","Germany","DE","DEU","North Rhine-Westphalia","","12141","1276193299"
"Meitingen","Meitingen","48.5333","10.8333","Germany","DE","DEU","Bavaria","","12133","1276827144"
"Perleberg","Perleberg","53.0667","11.8667","Germany","DE","DEU","Brandenburg","minor","12108","1276426476"
"Lehre","Lehre","52.3167","10.6667","Germany","DE","DEU","Lower Saxony","","12097","1276041656"
"Sassenburg","Sassenburg","52.5167","10.6333","Germany","DE","DEU","Lower Saxony","","12092","1276886023"
"Durmersheim","Durmersheim","48.9383","8.2769","Germany","DE","DEU","Baden-Württemberg","","12085","1276764193"
"Miesbach","Miesbach","47.7833","11.8333","Germany","DE","DEU","Bavaria","minor","12083","1276609193"
"Mettlach","Mettlach","49.4942","6.6052","Germany","DE","DEU","Saarland","","12082","1276284656"
"Wolgast","Wolgast","54.0500","13.7667","Germany","DE","DEU","Mecklenburg-Western Pomerania","","12055","1276669762"
"Rosdorf","Rosdorf","51.5000","9.9000","Germany","DE","DEU","Lower Saxony","","12047","1276587321"
"Mettingen","Mettingen","52.3167","7.7806","Germany","DE","DEU","North Rhine-Westphalia","","12000","1276290048"
"Oberschleißheim","Oberschleissheim","48.2500","11.5667","Germany","DE","DEU","Bavaria","","11998","1276407892"
"Gundelfingen","Gundelfingen","48.0500","7.8667","Germany","DE","DEU","Baden-Württemberg","","11977","1276046048"
"Erkner","Erkner","52.4167","13.7500","Germany","DE","DEU","Brandenburg","","11970","1276566171"
"Murnau am Staffelsee","Murnau am Staffelsee","47.6833","11.2000","Germany","DE","DEU","Bavaria","","11969","1276454269"
"Welver","Welver","51.6167","7.9583","Germany","DE","DEU","North Rhine-Westphalia","","11966","1276989258"
"Heddesheim","Heddesheim","49.5053","8.6033","Germany","DE","DEU","Baden-Württemberg","","11927","1276190557"
"Harrislee","Harrislee","54.7972","9.3764","Germany","DE","DEU","Schleswig-Holstein","","11910","1276177135"
"Kronshagen","Kronshagen","54.3333","10.0833","Germany","DE","DEU","Schleswig-Holstein","","11908","1276781907"
"Neustadt","Neustadt","51.0239","14.2167","Germany","DE","DEU","Saxony","","11888","1276897254"
"Gerstetten","Gerstetten","48.6225","10.0206","Germany","DE","DEU","Baden-Württemberg","","11876","1276822325"
"Möhnesee","Mohnesee","51.4958","8.1306","Germany","DE","DEU","North Rhine-Westphalia","","11869","1276279418"
"Eichenau","Eichenau","48.1667","11.3167","Germany","DE","DEU","Bavaria","","11867","1276298284"
"Monschau","Monschau","50.5600","6.2564","Germany","DE","DEU","North Rhine-Westphalia","","11864","1276023228"
"Lauenburg","Lauenburg","53.3833","10.5667","Germany","DE","DEU","Schleswig-Holstein","","11855","1276704232"
"Wolnzach","Wolnzach","48.6000","11.6167","Germany","DE","DEU","Bavaria","","11835","1276311526"
"Raesfeld","Raesfeld","51.7667","6.8333","Germany","DE","DEU","North Rhine-Westphalia","","11832","1276150873"
"Hemsbach","Hemsbach","49.5903","8.6564","Germany","DE","DEU","Baden-Württemberg","","11828","1276078759"
"Oestrich-Winkel","Oestrich-Winkel","50.0025","8.0175","Germany","DE","DEU","Hesse","","11823","1276526238"
"Leingarten","Leingarten","49.1500","9.1167","Germany","DE","DEU","Baden-Württemberg","","11816","1276343480"
"Lauffen am Neckar","Lauffen am Neckar","49.0833","9.1500","Germany","DE","DEU","Baden-Württemberg","","11816","1276145495"
"Langgöns","Langgons","50.5000","8.6667","Germany","DE","DEU","Hesse","","11813","1276380215"
"Walldürn","Walldurn","49.5831","9.3681","Germany","DE","DEU","Baden-Württemberg","","11813","1276425115"
"Oberderdingen","Oberderdingen","49.0625","8.8019","Germany","DE","DEU","Baden-Württemberg","","11804","1276945487"
"Neuenrade","Neuenrade","51.2839","7.7800","Germany","DE","DEU","North Rhine-Westphalia","","11793","1276329110"
"Zwönitz","Zwonitz","50.6167","12.8000","Germany","DE","DEU","Saxony","","11786","1276062398"
"Hauzenberg","Hauzenberg","48.6500","13.6333","Germany","DE","DEU","Bavaria","","11781","1276386776"
"Pritzwalk","Pritzwalk","53.1500","12.1833","Germany","DE","DEU","Brandenburg","","11777","1276349904"
"Leutenbach","Leutenbach","48.8883","9.3914","Germany","DE","DEU","Baden-Württemberg","","11777","1276324506"
"Burgthann","Burgthann","49.3500","11.3000","Germany","DE","DEU","Bavaria","","11771","1276619152"
"Drolshagen","Drolshagen","51.0333","7.7667","Germany","DE","DEU","North Rhine-Westphalia","","11763","1276163887"
"Bopfingen","Bopfingen","48.8569","10.3522","Germany","DE","DEU","Baden-Württemberg","","11755","1276407317"
"Pößneck","Possneck","50.7000","11.6000","Germany","DE","DEU","Thuringia","","11752","1276601734"
"Bad Dürrenberg","Bad Durrenberg","51.2833","12.0667","Germany","DE","DEU","Saxony-Anhalt","","11752","1276847644"
"Waldniel","Waldniel","51.2131","6.2731","Germany","DE","DEU","North Rhine-Westphalia","","11750","1276111710"
"Scharbeutz","Scharbeutz","54.0214","10.7456","Germany","DE","DEU","Schleswig-Holstein","","11739","1276805857"
"Lindenberg im Allgäu","Lindenberg im Allgau","47.6000","9.9000","Germany","DE","DEU","Bavaria","","11739","1276413375"
"Geisenheim","Geisenheim","49.9844","7.9672","Germany","DE","DEU","Rhineland-Palatinate","","11699","1276461244"
"Rangsdorf","Rangsdorf","52.2833","13.4333","Germany","DE","DEU","Brandenburg","","11695","1276090863"
"Kissing","Kissing","48.3000","10.9833","Germany","DE","DEU","Bavaria","","11691","1276554705"
"Hildburghausen","Hildburghausen","50.4167","10.7500","Germany","DE","DEU","Thuringia","minor","11689","1276098756"
"Schwaigern","Schwaigern","49.1333","9.0500","Germany","DE","DEU","Baden-Württemberg","","11687","1276311065"
"Peiting","Peiting","47.8000","10.9333","Germany","DE","DEU","Bavaria","","11682","1276001531"
"Billerbeck","Billerbeck","51.9792","7.2950","Germany","DE","DEU","North Rhine-Westphalia","","11681","1276001817"
"Limburgerhof","Limburgerhof","49.4167","8.4000","Germany","DE","DEU","Rhineland-Palatinate","","11669","1276445051"
"Hallbergmoos","Hallbergmoos","48.3333","11.7500","Germany","DE","DEU","Bavaria","","11662","1276167916"
"Raubling","Raubling","47.7881","12.1047","Germany","DE","DEU","Bavaria","","11651","1276126414"
"Ostrhauderfehn","Ostrhauderfehn","53.1167","7.6167","Germany","DE","DEU","Lower Saxony","","11622","1276456715"
"Geisenfeld","Geisenfeld","48.6667","11.6000","Germany","DE","DEU","Bavaria","","11605","1276340970"
"Wolmirstedt","Wolmirstedt","52.2519","11.6297","Germany","DE","DEU","Saxony-Anhalt","","11602","1276525433"
"Mömbris","Mombris","50.0667","9.1667","Germany","DE","DEU","Bavaria","","11594","1276210948"
"Weeze","Weeze","51.6267","6.1967","Germany","DE","DEU","North Rhine-Westphalia","","11587","1276950417"
"Schwieberdingen","Schwieberdingen","48.8778","9.0750","Germany","DE","DEU","Baden-Württemberg","","11568","1276325701"
"Überherrn","Uberherrn","49.2500","6.7000","Germany","DE","DEU","Saarland","","11564","1276864490"
"Meßstetten","Messstetten","48.1806","8.9625","Germany","DE","DEU","Baden-Württemberg","","11560","1276150050"
"Sinzheim","Sinzheim","48.7619","8.1669","Germany","DE","DEU","Baden-Württemberg","","11533","1276428146"
"Stelle","Stelle","53.3667","10.1167","Germany","DE","DEU","Lower Saxony","","11523","1276799891"
"Unterföhring","Unterfohring","48.2000","11.6500","Germany","DE","DEU","Bavaria","","11500","1276741944"
"Ostbevern","Ostbevern","52.0389","7.8458","Germany","DE","DEU","North Rhine-Westphalia","","11500","1276717272"
